id,student_id,drive_id,readiness_score,skill_gaps,plan,created_at
122,357,1,93.03,"Git,HTML/CSS,REST APIs","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,HTML/CSS,REST APIs.",2026-08-03T04:58:27.434537
123,362,1,73.62,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL.",2026-08-14T03:58:27.434544
124,364,1,62.75,"Data Structures,Git,JavaScript,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,JavaScript,PostgreSQL,REST APIs.",2026-08-14T02:58:27.434552
125,367,1,76.68,"Data Structures,JavaScript,PostgreSQL","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,JavaScript,PostgreSQL.",2026-08-13T23:58:27.434560
126,368,1,68.15,"Git,HTML/CSS,REST APIs","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,HTML/CSS,REST APIs.",2026-08-10T14:58:27.434567
127,373,1,67.77,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL.",2026-08-17T15:58:27.434574
128,389,1,66.32,"Git,HTML/CSS,JavaScript","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,HTML/CSS,JavaScript.",2026-08-13T23:58:27.434582
129,391,1,74.2,"Git,JavaScript,PostgreSQL,REST APIs","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,JavaScript,PostgreSQL,REST APIs.",2026-08-08T02:58:27.434589
130,393,1,58.95,"Data Structures,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,HTML/CSS,JavaScript,PostgreSQL,REST APIs.",2026-08-19T02:58:27.434599
131,395,1,81.03,"Data Structures,HTML/CSS,JavaScript,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,HTML/CSS,JavaScript,REST APIs.",2026-08-03T21:58:27.434607
132,396,1,68.18,"Data Structures,HTML/CSS,JavaScript,PostgreSQL","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,HTML/CSS,JavaScript,PostgreSQL.",2026-08-19T02:58:27.434640
133,397,1,69.65,"Data Structures,Git,HTML/CSS,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,PostgreSQL,REST APIs.",2026-07-31T22:58:27.434652
134,398,1,66.15,"Data Structures,HTML/CSS,JavaScript,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,HTML/CSS,JavaScript,REST APIs.",2026-08-02T06:58:27.434659
135,404,1,61.07,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs.",2026-08-07T00:58:27.434667
136,405,1,80.05,"Git,HTML/CSS,JavaScript,PostgreSQL","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,HTML/CSS,JavaScript,PostgreSQL.",2026-08-13T19:58:27.434674
137,406,1,72.9,"Data Structures,Git,HTML/CSS,PostgreSQL","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,PostgreSQL.",2026-08-16T20:58:27.434682
138,407,1,69.58,"Data Structures,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,HTML/CSS,JavaScript,PostgreSQL,REST APIs.",2026-08-14T00:58:27.434690
139,409,1,75.5,"Data Structures,Git,HTML/CSS,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,PostgreSQL,REST APIs.",2026-08-02T16:58:27.434698
140,411,1,83.72,"Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs.",2026-08-16T18:58:27.434706
141,416,1,73.98,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs.",2026-08-13T04:58:27.434714
142,421,1,85.0,"Data Structures,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,HTML/CSS,JavaScript,PostgreSQL,REST APIs.",2026-08-11T03:58:27.434722
143,423,1,73.22,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL.",2026-08-18T11:58:27.434729
144,427,1,76.7,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL.",2026-08-08T00:58:27.434737
145,430,1,74.55,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs.",2026-08-05T09:58:27.434745
146,432,1,68.55,"Data Structures,Git,HTML/CSS,JavaScript","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,JavaScript.",2026-08-02T22:58:27.434753
147,439,1,78.03,"Data Structures,Git,PostgreSQL","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,PostgreSQL.",2026-08-01T07:58:27.434760
148,440,1,68.68,"Git,HTML/CSS,JavaScript,PostgreSQL","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,HTML/CSS,JavaScript,PostgreSQL.",2026-08-15T23:58:27.434770
149,441,1,81.65,"Data Structures,Git,HTML/CSS,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,PostgreSQL,REST APIs.",2026-08-21T08:58:27.434778
150,445,1,74.92,"Data Structures,Git,HTML/CSS,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,PostgreSQL,REST APIs.",2026-08-18T00:58:27.434790
151,446,1,69.6,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs.",2026-08-12T20:58:27.434798
152,454,1,62.98,"Data Structures,JavaScript,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,JavaScript,REST APIs.",2026-08-05T14:58:27.434807
153,456,1,70.55,"Data Structures,Git,JavaScript,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,JavaScript,PostgreSQL,REST APIs.",2026-08-18T09:58:27.434816
154,458,1,69.45,"Data Structures,Git,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,PostgreSQL,REST APIs.",2026-08-20T00:58:27.434824
155,467,1,69.45,"Data Structures,HTML/CSS,JavaScript,PostgreSQL","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,HTML/CSS,JavaScript,PostgreSQL.",2026-08-20T15:58:27.434832
156,468,1,67.28,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs.",2026-08-16T11:58:27.434841
157,470,1,73.55,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL.",2026-08-16T21:58:27.434849
158,473,1,71.05,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs.",2026-08-05T01:58:27.434857
159,481,1,68.95,"Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs.",2026-08-08T02:58:27.434866
160,484,1,76.5,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs.",2026-08-17T01:58:27.434874
161,486,1,61.0,"Git,JavaScript,PostgreSQL,REST APIs","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,JavaScript,PostgreSQL,REST APIs.",2026-08-04T06:58:27.434883
162,493,1,64.03,"Data Structures,JavaScript,PostgreSQL","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,JavaScript,PostgreSQL.",2026-08-12T10:58:27.434892
163,494,1,69.3,"Data Structures,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,HTML/CSS,JavaScript,PostgreSQL,REST APIs.",2026-08-11T03:58:27.434901
164,495,1,65.95,"Git,JavaScript,PostgreSQL,REST APIs","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,JavaScript,PostgreSQL,REST APIs.",2026-08-02T18:58:27.434910
165,500,1,62.25,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs.",2026-08-02T10:58:27.434920
166,1,2,60.9,"Docker,Machine Learning,Node.js,SQL,Spring Boot","Focus on: Docker first — complete a project or certification, then revisit remaining gaps: Docker,Machine Learning,Node.js,SQL,Spring Boot.",2026-08-20T11:58:27.434929
167,2,2,81.05,"Docker,HTML/CSS,Machine Learning,SQL,Spring Boot","Focus on: Docker first — complete a project or certification, then revisit remaining gaps: Docker,HTML/CSS,Machine Learning,SQL,Spring Boot.",2026-08-09T23:58:27.434938
168,9,2,74.35,"Django,HTML/CSS,Machine Learning,Node.js,SQL,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,HTML/CSS,Machine Learning,Node.js,SQL,Spring Boot.",2026-08-07T17:58:27.434946
169,16,2,77.47,"Docker,HTML/CSS,Machine Learning,Node.js,SQL,Spring Boot","Focus on: Docker first — complete a project or certification, then revisit remaining gaps: Docker,HTML/CSS,Machine Learning,Node.js,SQL,Spring Boot.",2026-08-06T14:58:27.434956
170,18,2,83.65,"Django,Docker,HTML/CSS,Machine Learning,SQL,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Docker,HTML/CSS,Machine Learning,SQL,Spring Boot.",2026-08-08T04:58:27.434965
171,20,2,71.9,"Django,HTML/CSS,Machine Learning,Node.js,SQL,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,HTML/CSS,Machine Learning,Node.js,SQL,Spring Boot.",2026-08-05T15:58:27.434973
172,29,2,71.0,"Django,HTML/CSS,Machine Learning,SQL,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,HTML/CSS,Machine Learning,SQL,Spring Boot.",2026-08-16T14:58:27.434982
173,30,2,80.0,"Django,Docker,HTML/CSS,Machine Learning,Node.js,SQL,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Docker,HTML/CSS,Machine Learning,Node.js,SQL,Spring Boot.",2026-08-15T14:58:27.434991
174,41,2,67.45,"Django,Docker,HTML/CSS,Node.js,SQL,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Docker,HTML/CSS,Node.js,SQL,Spring Boot.",2026-08-02T21:58:27.435014
175,44,2,81.73,"Django,HTML/CSS,Machine Learning,Node.js","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,HTML/CSS,Machine Learning,Node.js.",2026-08-19T09:58:27.435025
176,46,2,82.57,"Django,Docker,HTML/CSS,Machine Learning,Node.js,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Docker,HTML/CSS,Machine Learning,Node.js,Spring Boot.",2026-08-20T19:58:27.435033
177,53,2,91.2,"Docker,HTML/CSS,Machine Learning,Node.js,SQL,Spring Boot","Focus on: Docker first — complete a project or certification, then revisit remaining gaps: Docker,HTML/CSS,Machine Learning,Node.js,SQL,Spring Boot.",2026-08-03T02:58:27.435042
178,55,2,81.7,"Django,Docker,HTML/CSS,Machine Learning,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Docker,HTML/CSS,Machine Learning,Spring Boot.",2026-07-31T23:58:27.435051
179,59,2,72.22,"Django,Docker,HTML/CSS,Machine Learning,Node.js,SQL","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Docker,HTML/CSS,Machine Learning,Node.js,SQL.",2026-08-09T03:58:27.435060
180,71,2,80.1,"Django,Docker,HTML/CSS,SQL,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Docker,HTML/CSS,SQL,Spring Boot.",2026-08-07T08:58:27.435069
181,79,2,68.6,"Django,HTML/CSS,Node.js,SQL,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,HTML/CSS,Node.js,SQL,Spring Boot.",2026-08-04T14:58:27.435080
182,88,2,72.85,"Django,HTML/CSS,Machine Learning,SQL,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,HTML/CSS,Machine Learning,SQL,Spring Boot.",2026-08-03T05:58:27.435089
183,91,2,77.02,"Django,Machine Learning,SQL,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Machine Learning,SQL,Spring Boot.",2026-08-18T06:58:27.435098
184,95,2,73.45,"Django,HTML/CSS,Machine Learning,Node.js,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,HTML/CSS,Machine Learning,Node.js,Spring Boot.",2026-08-11T22:58:27.435106
185,104,2,78.65,"Django,Docker,HTML/CSS,Node.js,SQL,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Docker,HTML/CSS,Node.js,SQL,Spring Boot.",2026-08-11T12:58:27.435116
186,110,2,79.45,"Django,Docker,HTML/CSS,Node.js,SQL","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Docker,HTML/CSS,Node.js,SQL.",2026-08-02T21:58:27.435125
187,123,2,71.55,"HTML/CSS,Machine Learning,Node.js,Spring Boot","Focus on: HTML/CSS first — complete a project or certification, then revisit remaining gaps: HTML/CSS,Machine Learning,Node.js,Spring Boot.",2026-08-04T19:58:27.435134
188,124,2,66.55,"Django,Docker,HTML/CSS,Machine Learning,Node.js,SQL,Spring Boot","Focus on: Django first — complete a project or certification, then revisit remaining gaps: Django,Docker,HTML/CSS,Machine Learning,Node.js,SQL,Spring Boot.",2026-08-05T00:58:27.435144
