id,drive_id,student_id,match_score,skill_score,academic_score,project_score,readiness_score,matched_skills,missing_skills,explanation,skill_evidence,missing_skills_explanation,status
74,1,214,31.29,0.0,83.2,0.0,69.93,,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 31.29: skills 0.0 (x0.4), academics 83.2 (x0.25), projects 0.0 (x0.2), readiness 69.93 (x0.15).",No overlapping skills on record,"Missing: Data Structures, Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
75,1,221,46.98,46.67,72.8,0.0,67.4,"JavaScript,PostgreSQL","Data Structures,Git,HTML/CSS,REST APIs","Weighted score 46.98: skills 46.67 (x0.4), academics 72.8 (x0.25), projects 0.0 (x0.2), readiness 67.4 (x0.15).",JavaScript (proficiency 2/5); PostgreSQL (proficiency 5/5),"Missing: Data Structures, Git, HTML/CSS, REST APIs",Pending
76,1,222,36.3,10.0,88.7,0.0,67.47,Git,"Data Structures,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 36.3: skills 10.0 (x0.4), academics 88.7 (x0.25), projects 0.0 (x0.2), readiness 67.47 (x0.15).",Git (proficiency 1/5),"Missing: Data Structures, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
77,1,228,73.42,66.67,97.7,50.0,82.18,"Data Structures,HTML/CSS,PostgreSQL,REST APIs","Git,JavaScript","Weighted score 73.42: skills 66.67 (x0.4), academics 97.7 (x0.25), projects 50.0 (x0.2), readiness 82.18 (x0.15).",Data Structures (proficiency 1/5); HTML/CSS (proficiency 5/5); PostgreSQL (proficiency 4/5); REST APIs (proficiency 5/5),"Missing: Git, JavaScript",Approved
78,1,234,68.63,43.33,83.9,100.0,68.82,"Git,HTML/CSS,REST APIs","Data Structures,JavaScript,PostgreSQL","Weighted score 68.63: skills 43.33 (x0.4), academics 83.9 (x0.25), projects 100.0 (x0.2), readiness 68.82 (x0.15).",Git (proficiency 3/5); HTML/CSS (proficiency 4/5); REST APIs (proficiency 1/5),"Missing: Data Structures, JavaScript, PostgreSQL",Approved
79,1,236,33.18,0.0,89.4,0.0,72.2,,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 33.18: skills 0.0 (x0.4), academics 89.4 (x0.25), projects 0.0 (x0.2), readiness 72.2 (x0.15).",No overlapping skills on record,"Missing: Data Structures, Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
80,1,247,41.68,23.33,87.0,0.0,70.67,JavaScript,"Data Structures,Git,HTML/CSS,PostgreSQL,REST APIs","Weighted score 41.68: skills 23.33 (x0.4), academics 87.0 (x0.25), projects 0.0 (x0.2), readiness 70.67 (x0.15).",JavaScript (proficiency 3/5),"Missing: Data Structures, Git, HTML/CSS, PostgreSQL, REST APIs",Pending
81,1,250,48.71,33.33,95.0,0.0,77.5,"JavaScript,REST APIs","Data Structures,Git,HTML/CSS,PostgreSQL","Weighted score 48.71: skills 33.33 (x0.4), academics 95.0 (x0.25), projects 0.0 (x0.2), readiness 77.5 (x0.15).",JavaScript (proficiency 1/5); REST APIs (proficiency 5/5),"Missing: Data Structures, Git, HTML/CSS, PostgreSQL",Pending
82,1,254,54.77,33.33,80.0,50.0,76.25,"Git,HTML/CSS","Data Structures,JavaScript,PostgreSQL,REST APIs","Weighted score 54.77: skills 33.33 (x0.4), academics 80.0 (x0.25), projects 50.0 (x0.2), readiness 76.25 (x0.15).",Git (proficiency 5/5); HTML/CSS (proficiency 3/5),"Missing: Data Structures, JavaScript, PostgreSQL, REST APIs",Pending
83,1,259,36.68,0.0,76.8,33.33,72.07,,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 36.68: skills 0.0 (x0.4), academics 76.8 (x0.25), projects 33.33 (x0.2), readiness 72.07 (x0.15).",No overlapping skills on record,"Missing: Data Structures, Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
84,1,264,32.32,10.0,71.9,0.0,68.95,Data Structures,"Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 32.32: skills 10.0 (x0.4), academics 71.9 (x0.25), projects 0.0 (x0.2), readiness 68.95 (x0.15).",Data Structures (proficiency 5/5),"Missing: Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
85,1,267,38.46,23.33,74.9,0.0,69.32,JavaScript,"Data Structures,Git,HTML/CSS,PostgreSQL,REST APIs","Weighted score 38.46: skills 23.33 (x0.4), academics 74.9 (x0.25), projects 0.0 (x0.2), readiness 69.32 (x0.15).",JavaScript (proficiency 3/5),"Missing: Data Structures, Git, HTML/CSS, PostgreSQL, REST APIs",Pending
86,1,269,49.47,43.33,85.5,0.0,71.75,"Data Structures,Git,HTML/CSS","JavaScript,PostgreSQL,REST APIs","Weighted score 49.47: skills 43.33 (x0.4), academics 85.5 (x0.25), projects 0.0 (x0.2), readiness 71.75 (x0.15).",Data Structures (proficiency 1/5); Git (proficiency 2/5); HTML/CSS (proficiency 2/5),"Missing: JavaScript, PostgreSQL, REST APIs",Pending
87,1,274,37.96,10.0,93.8,0.0,70.1,REST APIs,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL","Weighted score 37.96: skills 10.0 (x0.4), academics 93.8 (x0.25), projects 0.0 (x0.2), readiness 70.1 (x0.15).",REST APIs (proficiency 3/5),"Missing: Data Structures, Git, HTML/CSS, JavaScript, PostgreSQL",Pending
88,1,275,63.98,23.33,93.8,100.0,74.65,JavaScript,"Data Structures,Git,HTML/CSS,PostgreSQL,REST APIs","Weighted score 63.98: skills 23.33 (x0.4), academics 93.8 (x0.25), projects 100.0 (x0.2), readiness 74.65 (x0.15).",JavaScript (proficiency 5/5),"Missing: Data Structures, Git, HTML/CSS, PostgreSQL, REST APIs",Approved
89,1,276,28.3,0.0,73.8,0.0,65.7,,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 28.3: skills 0.0 (x0.4), academics 73.8 (x0.25), projects 0.0 (x0.2), readiness 65.7 (x0.15).",No overlapping skills on record,"Missing: Data Structures, Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
90,1,278,38.42,10.0,93.0,0.0,74.5,Data Structures,"Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 38.42: skills 10.0 (x0.4), academics 93.0 (x0.25), projects 0.0 (x0.2), readiness 74.5 (x0.15).",Data Structures (proficiency 3/5),"Missing: Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
91,1,283,32.24,0.0,89.2,0.0,66.27,,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 32.24: skills 0.0 (x0.4), academics 89.2 (x0.25), projects 0.0 (x0.2), readiness 66.27 (x0.15).",No overlapping skills on record,"Missing: Data Structures, Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
92,1,284,49.87,43.33,85.0,0.0,75.25,"Git,HTML/CSS,REST APIs","Data Structures,JavaScript,PostgreSQL","Weighted score 49.87: skills 43.33 (x0.4), academics 85.0 (x0.25), projects 0.0 (x0.2), readiness 75.25 (x0.15).",Git (proficiency 3/5); HTML/CSS (proficiency 4/5); REST APIs (proficiency 2/5),"Missing: Data Structures, JavaScript, PostgreSQL",Pending
93,1,285,38.9,0.0,80.4,33.33,80.87,,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 38.9: skills 0.0 (x0.4), academics 80.4 (x0.25), projects 33.33 (x0.2), readiness 80.87 (x0.15).",No overlapping skills on record,"Missing: Data Structures, Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
94,1,286,55.02,33.33,83.2,50.0,72.6,"Git,PostgreSQL","Data Structures,HTML/CSS,JavaScript,REST APIs","Weighted score 55.02: skills 33.33 (x0.4), academics 83.2 (x0.25), projects 50.0 (x0.2), readiness 72.6 (x0.15).",Git (proficiency 1/5); PostgreSQL (proficiency 1/5),"Missing: Data Structures, HTML/CSS, JavaScript, REST APIs",Pending
95,1,294,54.94,46.67,99.6,0.0,75.8,"HTML/CSS,PostgreSQL","Data Structures,Git,JavaScript,REST APIs","Weighted score 54.94: skills 46.67 (x0.4), academics 99.6 (x0.25), projects 0.0 (x0.2), readiness 75.8 (x0.15).",HTML/CSS (proficiency 5/5); PostgreSQL (proficiency 2/5),"Missing: Data Structures, Git, JavaScript, REST APIs",Pending
96,1,298,46.25,33.33,82.1,0.0,82.65,"HTML/CSS,REST APIs","Data Structures,Git,JavaScript,PostgreSQL","Weighted score 46.25: skills 33.33 (x0.4), academics 82.1 (x0.25), projects 0.0 (x0.2), readiness 82.65 (x0.15).",HTML/CSS (proficiency 5/5); REST APIs (proficiency 3/5),"Missing: Data Structures, Git, JavaScript, PostgreSQL",Pending
97,1,301,45.68,33.33,84.0,0.0,75.67,"Git,JavaScript","Data Structures,HTML/CSS,PostgreSQL,REST APIs","Weighted score 45.68: skills 33.33 (x0.4), academics 84.0 (x0.25), projects 0.0 (x0.2), readiness 75.67 (x0.15).",Git (proficiency 2/5); JavaScript (proficiency 5/5),"Missing: Data Structures, HTML/CSS, PostgreSQL, REST APIs",Pending
98,1,307,33.79,0.0,89.5,0.0,76.08,,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 33.79: skills 0.0 (x0.4), academics 89.5 (x0.25), projects 0.0 (x0.2), readiness 76.08 (x0.15).",No overlapping skills on record,"Missing: Data Structures, Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
99,1,308,33.94,0.0,88.4,0.0,78.95,,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 33.94: skills 0.0 (x0.4), academics 88.4 (x0.25), projects 0.0 (x0.2), readiness 78.95 (x0.15).",No overlapping skills on record,"Missing: Data Structures, Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
100,1,309,32.36,10.0,73.5,0.0,66.58,Data Structures,"Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 32.36: skills 10.0 (x0.4), academics 73.5 (x0.25), projects 0.0 (x0.2), readiness 66.58 (x0.15).",Data Structures (proficiency 4/5),"Missing: Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
101,1,310,43.31,10.0,84.9,33.33,76.12,Data Structures,"Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 43.31: skills 10.0 (x0.4), academics 84.9 (x0.25), projects 33.33 (x0.2), readiness 76.12 (x0.15).",Data Structures (proficiency 3/5),"Missing: Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
102,1,311,58.61,10.0,94.5,100.0,73.25,REST APIs,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL","Weighted score 58.61: skills 10.0 (x0.4), academics 94.5 (x0.25), projects 100.0 (x0.2), readiness 73.25 (x0.15).",REST APIs (proficiency 2/5),"Missing: Data Structures, Git, HTML/CSS, JavaScript, PostgreSQL",Pending
103,1,313,36.24,20.0,73.8,0.0,65.28,"Data Structures,Git","HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 36.24: skills 20.0 (x0.4), academics 73.8 (x0.25), projects 0.0 (x0.2), readiness 65.28 (x0.15).",Data Structures (proficiency 3/5); Git (proficiency 2/5),"Missing: HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
104,1,320,54.26,10.0,80.2,100.0,68.1,Git,"Data Structures,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 54.26: skills 10.0 (x0.4), academics 80.2 (x0.25), projects 100.0 (x0.2), readiness 68.1 (x0.15).",Git (proficiency 4/5),"Missing: Data Structures, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
105,1,321,38.07,10.0,92.3,0.0,73.32,Data Structures,"Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 38.07: skills 10.0 (x0.4), academics 92.3 (x0.25), projects 0.0 (x0.2), readiness 73.32 (x0.15).",Data Structures (proficiency 1/5),"Missing: Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
106,1,324,59.92,66.67,89.9,0.0,71.82,"Git,HTML/CSS,JavaScript,REST APIs","Data Structures,PostgreSQL","Weighted score 59.92: skills 66.67 (x0.4), academics 89.9 (x0.25), projects 0.0 (x0.2), readiness 71.82 (x0.15).",Git (proficiency 5/5); HTML/CSS (proficiency 4/5); JavaScript (proficiency 5/5); REST APIs (proficiency 3/5),"Missing: Data Structures, PostgreSQL",Approved
107,1,325,44.87,33.33,83.8,0.0,70.57,"JavaScript,REST APIs","Data Structures,Git,HTML/CSS,PostgreSQL","Weighted score 44.87: skills 33.33 (x0.4), academics 83.8 (x0.25), projects 0.0 (x0.2), readiness 70.57 (x0.15).",JavaScript (proficiency 1/5); REST APIs (proficiency 5/5),"Missing: Data Structures, Git, HTML/CSS, PostgreSQL",Pending
108,1,327,36.72,10.0,87.3,0.0,72.65,Data Structures,"Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 36.72: skills 10.0 (x0.4), academics 87.3 (x0.25), projects 0.0 (x0.2), readiness 72.65 (x0.15).",Data Structures (proficiency 3/5),"Missing: Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
109,1,330,58.1,23.33,77.8,100.0,62.1,JavaScript,"Data Structures,Git,HTML/CSS,PostgreSQL,REST APIs","Weighted score 58.1: skills 23.33 (x0.4), academics 77.8 (x0.25), projects 100.0 (x0.2), readiness 62.1 (x0.15).",JavaScript (proficiency 2/5),"Missing: Data Structures, Git, HTML/CSS, PostgreSQL, REST APIs",Pending
110,1,331,61.67,23.33,99.1,66.67,94.88,JavaScript,"Data Structures,Git,HTML/CSS,PostgreSQL,REST APIs","Weighted score 61.67: skills 23.33 (x0.4), academics 99.1 (x0.25), projects 66.67 (x0.2), readiness 94.88 (x0.15).",JavaScript (proficiency 5/5),"Missing: Data Structures, Git, HTML/CSS, PostgreSQL, REST APIs",Approved
111,1,333,43.54,23.33,88.1,0.0,81.22,PostgreSQL,"Data Structures,Git,HTML/CSS,JavaScript,REST APIs","Weighted score 43.54: skills 23.33 (x0.4), academics 88.1 (x0.25), projects 0.0 (x0.2), readiness 81.22 (x0.15).",PostgreSQL (proficiency 4/5),"Missing: Data Structures, Git, HTML/CSS, JavaScript, REST APIs",Pending
112,1,335,52.35,56.67,76.5,0.0,70.38,"Data Structures,HTML/CSS,PostgreSQL","Git,JavaScript,REST APIs","Weighted score 52.35: skills 56.67 (x0.4), academics 76.5 (x0.25), projects 0.0 (x0.2), readiness 70.38 (x0.15).",Data Structures (proficiency 4/5); HTML/CSS (proficiency 1/5); PostgreSQL (proficiency 4/5),"Missing: Git, JavaScript, REST APIs",Pending
113,1,336,49.18,33.33,97.5,0.0,76.5,"Data Structures,JavaScript","Git,HTML/CSS,PostgreSQL,REST APIs","Weighted score 49.18: skills 33.33 (x0.4), academics 97.5 (x0.25), projects 0.0 (x0.2), readiness 76.5 (x0.15).",Data Structures (proficiency 4/5); JavaScript (proficiency 5/5),"Missing: Git, HTML/CSS, PostgreSQL, REST APIs",Pending
114,1,338,33.7,0.0,91.7,0.0,71.85,,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 33.7: skills 0.0 (x0.4), academics 91.7 (x0.25), projects 0.0 (x0.2), readiness 71.85 (x0.15).",No overlapping skills on record,"Missing: Data Structures, Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
115,1,340,46.86,33.33,91.0,0.0,71.83,"Git,JavaScript","Data Structures,HTML/CSS,PostgreSQL,REST APIs","Weighted score 46.86: skills 33.33 (x0.4), academics 91.0 (x0.25), projects 0.0 (x0.2), readiness 71.83 (x0.15).",Git (proficiency 1/5); JavaScript (proficiency 3/5),"Missing: Data Structures, HTML/CSS, PostgreSQL, REST APIs",Pending
116,1,341,56.7,30.0,98.0,33.33,90.25,"Data Structures,Git,REST APIs","HTML/CSS,JavaScript,PostgreSQL","Weighted score 56.7: skills 30.0 (x0.4), academics 98.0 (x0.25), projects 33.33 (x0.2), readiness 90.25 (x0.15).",Data Structures (proficiency 4/5); Git (proficiency 4/5); REST APIs (proficiency 2/5),"Missing: HTML/CSS, JavaScript, PostgreSQL",Pending
117,1,345,35.01,10.0,87.3,0.0,61.25,Data Structures,"Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 35.01: skills 10.0 (x0.4), academics 87.3 (x0.25), projects 0.0 (x0.2), readiness 61.25 (x0.15).",Data Structures (proficiency 5/5),"Missing: Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
118,1,352,52.34,46.67,89.3,0.0,75.65,"HTML/CSS,JavaScript","Data Structures,Git,PostgreSQL,REST APIs","Weighted score 52.34: skills 46.67 (x0.4), academics 89.3 (x0.25), projects 0.0 (x0.2), readiness 75.65 (x0.15).",HTML/CSS (proficiency 3/5); JavaScript (proficiency 2/5),"Missing: Data Structures, Git, PostgreSQL, REST APIs",Pending
119,1,353,54.83,56.67,84.2,0.0,74.1,"HTML/CSS,PostgreSQL,REST APIs","Data Structures,Git,JavaScript","Weighted score 54.83: skills 56.67 (x0.4), academics 84.2 (x0.25), projects 0.0 (x0.2), readiness 74.1 (x0.15).",HTML/CSS (proficiency 2/5); PostgreSQL (proficiency 5/5); REST APIs (proficiency 1/5),"Missing: Data Structures, Git, JavaScript",Pending
120,1,354,53.42,10.0,77.5,100.0,66.95,Data Structures,"Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 53.42: skills 10.0 (x0.4), academics 77.5 (x0.25), projects 100.0 (x0.2), readiness 66.95 (x0.15).",Data Structures (proficiency 5/5),"Missing: Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
121,1,356,49.7,33.33,99.9,0.0,75.95,"Git,JavaScript","Data Structures,HTML/CSS,PostgreSQL,REST APIs","Weighted score 49.7: skills 33.33 (x0.4), academics 99.9 (x0.25), projects 0.0 (x0.2), readiness 75.95 (x0.15).",Git (proficiency 5/5); JavaScript (proficiency 1/5),"Missing: Data Structures, HTML/CSS, PostgreSQL, REST APIs",Pending
122,1,357,60.47,56.67,95.4,0.0,93.03,"Data Structures,JavaScript,PostgreSQL","Git,HTML/CSS,REST APIs","Weighted score 60.47: skills 56.67 (x0.4), academics 95.4 (x0.25), projects 0.0 (x0.2), readiness 93.03 (x0.15).",Data Structures (proficiency 4/5); JavaScript (proficiency 5/5); PostgreSQL (proficiency 4/5),"Missing: Git, HTML/CSS, REST APIs",Approved
123,1,362,35.02,10.0,79.9,0.0,73.62,REST APIs,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL","Weighted score 35.02: skills 10.0 (x0.4), academics 79.9 (x0.25), projects 0.0 (x0.2), readiness 73.62 (x0.15).",REST APIs (proficiency 2/5),"Missing: Data Structures, Git, HTML/CSS, JavaScript, PostgreSQL",Pending
124,1,364,37.12,23.33,73.5,0.0,62.75,HTML/CSS,"Data Structures,Git,JavaScript,PostgreSQL,REST APIs","Weighted score 37.12: skills 23.33 (x0.4), academics 73.5 (x0.25), projects 0.0 (x0.2), readiness 62.75 (x0.15).",HTML/CSS (proficiency 3/5),"Missing: Data Structures, Git, JavaScript, PostgreSQL, REST APIs",Pending
125,1,367,61.23,43.33,89.6,50.0,76.68,"Git,HTML/CSS,REST APIs","Data Structures,JavaScript,PostgreSQL","Weighted score 61.23: skills 43.33 (x0.4), academics 89.6 (x0.25), projects 50.0 (x0.2), readiness 76.68 (x0.15).",Git (proficiency 4/5); HTML/CSS (proficiency 2/5); REST APIs (proficiency 4/5),"Missing: Data Structures, JavaScript, PostgreSQL",Approved
126,1,368,52.47,56.67,78.3,0.0,68.15,"Data Structures,JavaScript,PostgreSQL","Git,HTML/CSS,REST APIs","Weighted score 52.47: skills 56.67 (x0.4), academics 78.3 (x0.25), projects 0.0 (x0.2), readiness 68.15 (x0.15).",Data Structures (proficiency 1/5); JavaScript (proficiency 2/5); PostgreSQL (proficiency 3/5),"Missing: Git, HTML/CSS, REST APIs",Pending
127,1,373,33.72,10.0,78.2,0.0,67.77,REST APIs,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL","Weighted score 33.72: skills 10.0 (x0.4), academics 78.2 (x0.25), projects 0.0 (x0.2), readiness 67.77 (x0.15).",REST APIs (proficiency 4/5),"Missing: Data Structures, Git, HTML/CSS, JavaScript, PostgreSQL",Pending
128,1,389,69.63,43.33,89.4,100.0,66.32,"Data Structures,PostgreSQL,REST APIs","Git,HTML/CSS,JavaScript","Weighted score 69.63: skills 43.33 (x0.4), academics 89.4 (x0.25), projects 100.0 (x0.2), readiness 66.32 (x0.15).",Data Structures (proficiency 1/5); PostgreSQL (proficiency 2/5); REST APIs (proficiency 1/5),"Missing: Git, HTML/CSS, JavaScript",Approved
129,1,391,46.81,33.33,89.4,0.0,74.2,"Data Structures,HTML/CSS","Git,JavaScript,PostgreSQL,REST APIs","Weighted score 46.81: skills 33.33 (x0.4), academics 89.4 (x0.25), projects 0.0 (x0.2), readiness 74.2 (x0.15).",Data Structures (proficiency 2/5); HTML/CSS (proficiency 3/5),"Missing: Git, JavaScript, PostgreSQL, REST APIs",Pending
130,1,393,30.72,10.0,71.5,0.0,58.95,Git,"Data Structures,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 30.72: skills 10.0 (x0.4), academics 71.5 (x0.25), projects 0.0 (x0.2), readiness 58.95 (x0.15).",Git (proficiency 5/5),"Missing: Data Structures, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
131,1,395,45.09,33.33,78.4,0.0,81.03,"Git,PostgreSQL","Data Structures,HTML/CSS,JavaScript,REST APIs","Weighted score 45.09: skills 33.33 (x0.4), academics 78.4 (x0.25), projects 0.0 (x0.2), readiness 81.03 (x0.15).",Git (proficiency 3/5); PostgreSQL (proficiency 5/5),"Missing: Data Structures, HTML/CSS, JavaScript, REST APIs",Pending
132,1,396,38.88,20.0,82.6,0.0,68.18,"Git,REST APIs","Data Structures,HTML/CSS,JavaScript,PostgreSQL","Weighted score 38.88: skills 20.0 (x0.4), academics 82.6 (x0.25), projects 0.0 (x0.2), readiness 68.18 (x0.15).",Git (proficiency 3/5); REST APIs (proficiency 5/5),"Missing: Data Structures, HTML/CSS, JavaScript, PostgreSQL",Pending
133,1,397,40.2,23.33,81.7,0.0,69.65,JavaScript,"Data Structures,Git,HTML/CSS,PostgreSQL,REST APIs","Weighted score 40.2: skills 23.33 (x0.4), academics 81.7 (x0.25), projects 0.0 (x0.2), readiness 69.65 (x0.15).",JavaScript (proficiency 3/5),"Missing: Data Structures, Git, HTML/CSS, PostgreSQL, REST APIs",Pending
134,1,398,43.33,33.33,80.3,0.0,66.15,"Git,PostgreSQL","Data Structures,HTML/CSS,JavaScript,REST APIs","Weighted score 43.33: skills 33.33 (x0.4), academics 80.3 (x0.25), projects 0.0 (x0.2), readiness 66.15 (x0.15).",Git (proficiency 2/5); PostgreSQL (proficiency 4/5),"Missing: Data Structures, HTML/CSS, JavaScript, REST APIs",Pending
135,1,404,27.86,0.0,74.8,0.0,61.07,,"Data Structures,Git,HTML/CSS,JavaScript,PostgreSQL,REST APIs","Weighted score 27.86: skills 0.0 (x0.4), academics 74.8 (x0.25), projects 0.0 (x0.2), readiness 61.07 (x0.15).",No overlapping skills on record,"Missing: Data Structures, Git, HTML/CSS, JavaScript, PostgreSQL, REST APIs",Pending
136,1,405,52.74,20.0,77.6,66.67,80.05,"Data Structures,REST APIs","Git,HTML/CSS,JavaScript,PostgreSQL","Weighted score 52.74: skills 20.0 (x0.4), academics 77.6 (x0.25), projects 66.67 (x0.2), readiness 80.05 (x0.15).",Data Structures (proficiency 4/5); REST APIs (proficiency 3/5),"Missing: Git, HTML/CSS, JavaScript, PostgreSQL",Pending
